"Date","Price (Open)"
"2022-02-17","11.232805222927727"
"2022-02-16","11.47958769335469"
"2022-02-15","10.619433608710668"
"2022-02-14","10.344295330754738"
"2022-02-13","10.640777430013463"
"2022-02-12","10.651145709895186"
"2022-02-11","11.411449727926486"
"2022-02-10","12.331887787112924"
"2022-02-09","11.947969393537425"
"2022-02-08","12.375759361243128"
"2022-02-07","11.696633956480406"
"2022-02-06","11.275516656534998"
"2022-02-05","11.148627372278431"
"2022-02-04","10.404932795512313"
"2022-02-03","10.521764784419013"
"2022-02-02","11.117152637272834"
"2022-02-01","11.78831437918255"
"2022-01-31","10.791720276670368"
"2022-01-30","11.156054014755076"
"2022-01-29","10.671687379990875"
"2022-01-28","10.285455150318354"
"2022-01-27","10.567070619542427"
"2022-01-26","10.575911516228485"
"2022-01-25","10.681535291613741"
"2022-01-24","11.424173032723521"
"2022-01-23","11.136607148514628"
"2022-01-22","12.662567315893053"
"2022-01-21","14.45471374604761"
"2022-01-20","15.142604974436003"
"2022-01-19","15.99806880578896"
"2022-01-18","16.648121243319622"
"2022-01-17","17.827116813366064"
"2022-01-16","16.482191195374185"
"2022-01-15","15.865386529730774"
"2022-01-14","15.421855652081842"
"2022-01-13","16.27611096807423"
"2022-01-12","15.975054648303905"
"2022-01-11","15.096768176369604"
"2022-01-10","15.79867864558343"
"2022-01-09","14.932333448478438"
"2022-01-08","15.743533754420303"
"2022-01-07","17.089283935474043"
"2022-01-06","17.115611919344452"
"2022-01-05","18.209045499751806"
"2022-01-04","18.463041151792847"
"2022-01-03","18.464568536966574"
"2022-01-02","17.45502611925208"
"2022-01-01","17.009096725908506"
"2021-12-31","17.803273493119125"
"2021-12-30","17.103952832847266"
"2021-12-29","18.420167320373615"
"2021-12-28","19.086888869399868"
"2021-12-27","18.678796612792812"
"2021-12-26","17.480186087317126"
"2021-12-25","17.470379025635914"
"2021-12-24","18.163503515832115"
"2021-12-23","16.220660007504854"
"2021-12-22","15.062512265463301"
"2021-12-21","14.494573397844125"
"2021-12-20","14.957767125867173"
"2021-12-19","15.588251765260743"
"2021-12-18","14.991727859564236"
"2021-12-17","14.405746476736411"
"2021-12-16","15.201278768842885"
"2021-12-15","15.00178645182884"
"2021-12-14","14.160923084720382"
"2021-12-13","16.015397785801436"
"2021-12-12","15.878339961876149"
"2021-12-11","15.145358373701677"
"2021-12-10","16.215187141900575"
"2021-12-09","18.669458472824342"
"2021-12-08","17.189759244538592"
"2021-12-07","17.356069509933466"
"2021-12-06","16.53628922111133"
"2021-12-05","17.223622618641055"
"2021-12-04","19.94698124054533"
"2021-12-03","22.417574376786387"
"2021-12-02","20.97637294272781"
"2021-12-01","21.256865664904318"
"2021-11-30","20.281067902273254"
"2021-11-29","20.16733480107104"
"2021-11-28","19.505657053511325"
"2021-11-27","19.1806825828664"
"2021-11-26","21.38335525171778"
"2021-11-25","20.81913527814016"
"2021-11-24","22.172841217569783"
"2021-11-23","20.967019428232977"
"2021-11-22","21.69483359637584"
"2021-11-21","22.032926154160577"
"2021-11-20","21.221257838249272"
"2021-11-19","20.100970553387516"
"2021-11-18","21.880991238587917"
"2021-11-17","21.699273550665065"
"2021-11-16","23.968918385454142"
"2021-11-15","24.572193001642486"
"2021-11-14","24.65699000962224"
"2021-11-13","24.583139501774497"
"2021-11-12","25.394722543985843"
"2021-11-11","25.34868804023661"
"2021-11-10","26.364024523520264"
"2021-11-09","26.25691430565562"
"2021-11-08","25.329415646390053"
"2021-11-07","25.161732577338"
"2021-11-06","25.59069718658978"
"2021-11-05","25.76024480430107"
"2021-11-04","26.875527200727408"
"2021-11-03","26.15713183967472"
"2021-11-02","25.610251326088274"
"2021-11-01","24.99556485371919"
"2021-10-31","24.91733619904417"
"2021-10-30","25.423263652534583"
"2021-10-29","24.908962524937632"
"2021-10-28","24.168879557091326"
"2021-10-27","26.568102112140433"
"2021-10-26","26.734048755565954"
"2021-10-25","25.788427657057415"
"2021-10-24","26.826328293984083"
"2021-10-23","25.628447480338675"
"2021-10-22","26.094483123047404"
"2021-10-21","27.041408279186697"
"2021-10-20","26.040477810866715"
"2021-10-19","25.64628437906821"
"2021-10-18","25.92594677550139"
"2021-10-17","27.003875297036426"
"2021-10-16","25.878383453716584"
"2021-10-15","26.425449166175152"
"2021-10-14","24.66993581712585"
"2021-10-13","23.44730460025907"
"2021-10-12","24.158781955096572"
"2021-10-11","24.206327865714055"
"2021-10-10","25.128789637227708"
"2021-10-09","24.766284619882512"
"2021-10-08","25.567597085001612"
"2021-10-07","25.28132187217224"
"2021-10-06","25.655213768948563"
"2021-10-05","25.334849164142824"
"2021-10-04","25.99772302945101"
"2021-10-03","26.480960473246082"
"2021-10-02","25.37111283181488"
"2021-10-01","23.317158602048703"
"2021-09-30","23.014987481224356"
"2021-09-29","23.401196349183202"
"2021-09-28","22.520286407491078"
"2021-09-27","24.028285618759558"
"2021-09-26","19.481768380337805"
"2021-09-25","19.667481631385535"
"2021-09-24","21.509012905601807"
"2021-09-23","21.62228334772"
"2021-09-22","19.045005735865416"
"2021-09-21","20.846905877711464"
"2021-09-20","23.8790009565167"
"2021-09-19","24.21933268535157"
"2021-09-18","24.302463634601203"
"2021-09-17","26.272176122352903"
"2021-09-16","27.46687742719551"
"2021-09-15","25.660784936140345"
"2021-09-14","22.668148000853517"
"2021-09-13","23.70416942212671"
"2021-09-12","22.72871640246555"
"2021-09-11","22.29392064859843"
"2021-09-10","23.306693485399208"
"2021-09-09","23.295171261723244"
"2021-09-08","24.23793096570538"
"2021-09-07","28.851622408832707"
"2021-09-06","29.37473774670956"
"2021-09-05","28.584472519143265"
"2021-09-04","28.670856061146672"
"2021-09-03","29.959036630338282"
"2021-09-02","31.354929904627248"
"2021-09-01","29.364724695105565"
"2021-08-31","26.840279308088114"
"2021-08-30","26.803090295130357"
"2021-08-29","26.835294897662987"
"2021-08-28","27.391324850028706"
"2021-08-27","25.5255441677593"
"2021-08-26","27.06403377869835"
"2021-08-25","26.658662708099524"
"2021-08-24","28.79655513809799"
"2021-08-23","28.424062993053248"
"2021-08-22","28.252370663462077"
"2021-08-21","28.863322026260406"
"2021-08-20","27.96933712482319"
"2021-08-19","26.361374904469322"
"2021-08-18","26.407697837099303"
"2021-08-17","29.35050268182998"
"2021-08-16","30.261190621246847"
"2021-08-15","30.107441912658537"
"2021-08-14","30.56258109153453"
"2021-08-13","27.89766791073163"
"2021-08-12","28.97809241627449"
"2021-08-11","28.782489685463474"
"2021-08-10","28.35755892386781"
"2021-08-09","26.715128944299643"
"2021-08-08","28.265634268123456"
"2021-08-07","26.191721579636486"
"2021-08-06","25.439812319501286"
"2021-08-05","23.52128995042437"
"2021-08-04","21.40162877365909"
"2021-08-03","22.385189798332707"
"2021-08-02","22.011247043975068"
"2021-08-01","21.78991313321047"
"2021-07-31","20.963589784361602"
"2021-07-30","19.55128017864484"
"2021-07-29","19.00064957664262"
"2021-07-28","18.895334699481797"
"2021-07-27","18.542358286144076"
"2021-07-26","18.2873546466168"
"2021-07-25","18.257545616787215"
"2021-07-24","18.62379540005437"
"2021-07-23","17.321857897759838"
"2021-07-22","16.7140856866255"
"2021-07-21","14.567586092873288"
"2021-07-20","15.717150759066662"
"2021-07-19","16.31914309707775"
"2021-07-18","16.12109053889666"
"2021-07-17","16.36944400816483"
"2021-07-16","17.06151664888744"
"2021-07-15","17.871686019027646"
"2021-07-14","18.4568615737387"
"2021-07-13","19.536649547295276"
"2021-07-12","20.693965713493192"
"2021-07-11","20.257108142515467"
"2021-07-10","20.97760372749866"
"2021-07-09","20.23407196675056"
"2021-07-08","22.266701548732765"
"2021-07-07","22.405242319776793"
"2021-07-06","20.050281957804515"
"2021-07-05","20.750663176372917"
"2021-07-04","19.464346217902275"
"2021-07-03","18.230218085164463"
"2021-07-02","17.841981053432615"
"2021-07-01","19.273441538316185"
"2021-06-30","18.630901022100332"
"2021-06-29","17.730409658133382"
"2021-06-28","17.0933"
"2021-06-27","16.106322359249234"
"2021-06-26","15.826382734870519"
"2021-06-25","18.097528439305066"
"2021-06-24","17.79521597496335"
"2021-06-23","16.3678469162748"
"2021-06-22","15.839793452540032"
"2021-06-21","20.70662867594842"
"2021-06-20","19.839891305586725"
"2021-06-19","20.388757200787712"
"2021-06-18","22.131241472461895"
"2021-06-17","21.801258869566308"
"2021-06-16","23.423689579854877"
"2021-06-15","24.16613336055339"
"2021-06-14","23.272"
"2021-06-13","21.28290515137516"
"2021-06-12","21.662185339598743"
"2021-06-11","23.55426072053241"
"2021-06-10","25.104946448949676"
"2021-06-09","23.499093966465217"
"2021-06-08","24.204410653999723"
"2021-06-07","25.823"
"2021-06-06","25.610430043529444"
"2021-06-05","26.43472286098746"
"2021-06-04","28.64956331830296"
"2021-06-03","27.606866588706875"
"2021-06-02","27.40892761265432"
"2021-06-01","28.22884679129328"
"2021-05-31","25.6097071363046"
"2021-05-30","23.194837532379253"
"2021-05-29","25.884771560735192"
