"Date","Price (Open)"
"2021-11-02","2.702852690508764"
"2021-11-01","2.8696424739985353"
"2021-10-31","2.666489588453918"
"2021-10-30","2.871324852465704"
"2021-10-29","2.9283846547108903"
"2021-10-28","3.1038214103313058"
"2021-10-27","3.1391465858922967"
"2021-10-26","3.042329083028315"
"2021-10-25","2.7009646009947654"
"2021-10-24","2.5524264981762985"
"2021-10-23","2.6167989163468492"
"2021-10-22","2.223071621582421"
"2021-10-21","2.4275563754039267"
"2021-10-20","2.353936986471284"
"2021-10-19","2.2170476270929758"
"2021-10-18","2.302779094734177"
"2021-10-17","2.1402559494210722"
"2021-10-16","1.927906787485195"
"2021-10-15","2.029070125624978"
"2021-10-14","2.012673486823221"
"2021-10-13","2.0944619584655726"
"2021-10-12","2.336835386228922"
"2021-10-11","2.0327236877394848"
"2021-10-10","2.1621987709923554"
"2021-10-09","2.3013653685908113"
"2021-10-08","2.0242086840979225"
"2021-10-07","1.6099440471715782"
"2021-10-06","1.414744833910875"
"2021-10-05","1.3982956478423234"
"2021-10-04","1.4698372169797003"
"2021-10-03","1.4578401690388487"
"2021-10-02","1.4158620601987832"
"2021-10-01","1.2065157349474036"
"2021-09-30","1.1996146447677505"
"2021-09-29","1.1732106354625649"
"2021-09-28","1.280354620703263"
"2021-09-27","1.1794788876303077"
"2021-09-26","1.242837741753084"
"2021-09-25","1.200440357173153"
"2021-09-24","1.2633299845803945"
"2021-09-23","1.2489780646176931"
"2021-09-22","0.9835161387904984"
"2021-09-21","1.1474836637846062"
"2021-09-20","1.4573897418157882"
"2021-09-19","1.3263171534314977"
"2021-09-18","1.2478476132023846"
"2021-09-17","1.3079184160404655"
"2021-09-16","1.4422602189746656"
"2021-09-15","1.2016670785527483"
"2021-09-14","1.305075863350849"
"2021-09-13","1.4423841526293815"
"2021-09-12","1.5448336785232084"
"2021-09-11","1.4946371054946601"
"2021-09-10","1.6592059517924398"
"2021-09-09","1.6101719031040356"
"2021-09-08","1.4045081229526961"
"2021-09-07","1.3936358467167231"
"2021-09-06","1.2147087665965153"
"2021-09-05","1.0626299415180422"
"2021-09-04","0.9760344176283813"
"2021-09-03","0.8518747706711595"
"2021-09-02","0.8713148512107893"
"2021-09-01","0.7146891698970343"
"2021-08-31","0.7960938339173521"
"2021-08-30","0.5855240524780752"
"2021-08-29","0.5232342596039729"
"2021-08-28","0.49230678419837814"
"2021-08-27","0.43366873238661324"
"2021-08-26","0.497756032404743"
