"Date","Price (Open)"
"2021-11-02","12.745265202468648"
"2021-11-01","10.869090226792386"
"2021-10-31","11.078472985822456"
"2021-10-30","11.436169667480003"
"2021-10-29","10.954778221598481"
"2021-10-28","10.165471894559932"
"2021-10-27","11.389683995259322"
"2021-10-26","10.722760093068352"
"2021-10-25","10.524507758753701"
"2021-10-24","10.997397337568549"
"2021-10-23","10.691226348703905"
"2021-10-22","10.895464484410015"
"2021-10-21","11.532680772381333"
"2021-10-20","10.725463576189403"
"2021-10-19","10.797339642172778"
"2021-10-18","11.166249379547176"
"2021-10-17","11.39246147245325"
"2021-10-16","11.068978388294292"
"2021-10-15","10.74611126306208"
"2021-10-14","10.334423718661402"
"2021-10-13","10.044519304438698"
"2021-10-12","10.329101931737048"
"2021-10-11","10.343284417542543"
"2021-10-10","10.937755906807396"
"2021-10-09","10.7470141244419"
"2021-10-08","10.84170084114287"
"2021-10-07","10.56566490407353"
"2021-10-06","10.816473750494403"
"2021-10-05","10.365419342839072"
"2021-10-04","10.819061453982371"
"2021-10-03","11.05803754164499"
"2021-10-02","10.822663705935579"
"2021-10-01","10.069915384264826"
"2021-09-30","9.506039135002192"
"2021-09-29","9.766877572977627"
"2021-09-28","10.013181183700446"
"2021-09-27","11.395583720846732"
"2021-09-26","9.510403128642615"
"2021-09-25","9.68097162308756"
"2021-09-24","10.62531107642343"
"2021-09-23","10.505694345943377"
"2021-09-22","9.223490176016284"
"2021-09-21","10.234841714618774"
"2021-09-20","12.012956107518061"
"2021-09-19","12.57932293811575"
"2021-09-18","12.489219700347787"
"2021-09-17","14.942681321307688"
"2021-09-16","15.15766792481883"
"2021-09-15","13.158882183290835"
"2021-09-14","11.087024482364598"
"2021-09-13","11.855240183302415"
"2021-09-12","10.576380054541545"
"2021-09-11","10.11969423801664"
"2021-09-10","10.992042858265027"
"2021-09-09","11.337166336554258"
"2021-09-08","10.90560438415504"
"2021-09-07","13.633309271170235"
"2021-09-06","14.284479889974861"
"2021-09-05","13.110666084060519"
"2021-09-04","13.062856465938307"
"2021-09-03","13.140271384582928"
"2021-09-02","13.890076794190879"
"2021-09-01","12.046016969010847"
"2021-08-31","11.705135944489767"
"2021-08-30","11.611963106585456"
"2021-08-29","11.769720427444362"
"2021-08-28","12.215920884996788"
"2021-08-27","11.615258619137881"
"2021-08-26","12.248175422228966"
"2021-08-25","12.324981323541456"
"2021-08-24","13.785410099233385"
"2021-08-23","13.76267777043372"
"2021-08-22","13.6841656089468"
"2021-08-21","14.664721999017816"
"2021-08-20","13.999149315435554"
"2021-08-19","12.578430104045385"
"2021-08-18","12.583368120639395"
"2021-08-17","12.601876853535895"
"2021-08-16","12.621263329779822"
"2021-08-15","12.183333829829897"
"2021-08-14","12.568239406014305"
"2021-08-13","12.109678584628037"
"2021-08-12","11.239008577609878"
"2021-08-11","10.349992083697659"
"2021-08-10","9.823584001854378"
"2021-08-09","9.392976372675356"
"2021-08-08","10.333471935357377"
"2021-08-07","9.822770617539925"
"2021-08-06","9.628585971008032"
"2021-08-05","8.745290972359603"
"2021-08-04","8.05908140160134"
"2021-08-03","8.367011880315262"
"2021-08-02","8.4945674893867"
"2021-08-01","8.873448300002801"
"2021-07-31","8.479868716182837"
"2021-07-30","8.164390579976237"
"2021-07-29","8.117030339955091"
"2021-07-28","8.16998913653573"
"2021-07-27","8.28396821064586"
"2021-07-26","8.335036582854723"
"2021-07-25","8.046038853854922"
"2021-07-24","8.600495938688766"
"2021-07-23","7.736274963458224"
"2021-07-22","7.075956503802256"
"2021-07-21","6.29230264734459"
"2021-07-20","6.640666932760224"
"2021-07-19","7.08724898223957"
"2021-07-18","7.480967246908048"
"2021-07-17","6.360406248441897"
"2021-07-16","6.705743609716055"
"2021-07-15","7.115686009164412"
"2021-07-14","7.136422281073134"
"2021-07-13","7.636883930697915"
"2021-07-12","8.145641208375865"
"2021-07-11","7.9956322209384885"
"2021-07-10","8.409846207125689"
"2021-07-09","7.919168111562285"
"2021-07-08","8.783037009642381"
"2021-07-07","8.975216229739484"
"2021-07-06","8.072728538818359"
"2021-07-05","7.920931335810078"
"2021-07-04","7.602273526228232"
"2021-07-03","7.442329242276455"
"2021-07-02","7.419535936460459"
"2021-07-01","8.141800098959191"
"2021-06-30","7.909430048187035"
"2021-06-29","7.60509650806777"
"2021-06-28","7.139896681164796"
"2021-06-27","6.823855917252198"
"2021-06-26","6.311539700083793"
"2021-06-25","7.050074640922473"
"2021-06-24","7.060360917688586"
"2021-06-23","6.800937046739516"
"2021-06-22","6.645254773461389"
"2021-06-21","8.42440528241136"
"2021-06-20","7.496950920974032"
"2021-06-19","7.806521989570872"
"2021-06-18","8.464399749858805"
"2021-06-17","8.49619830801461"
"2021-06-16","9.107697779436775"
"2021-06-15","9.258236555363856"
"2021-06-14","8.649056121932789"
"2021-06-13","7.846479675679229"
