"Date","Price (Open)"
"2022-02-17","17.13809441368682"
"2022-02-16","17.35334859653186"
"2022-02-15","15.91274179720475"
"2022-02-14","15.618332004118978"
"2022-02-13","15.962640095560555"
"2022-02-12","16.20632044463682"
"2022-02-11","17.513337483892855"
"2022-02-10","18.685458906773857"
"2022-02-09","18.385811330608135"
"2022-02-08","18.893243271668666"
"2022-02-07","18.088232790783568"
"2022-02-06","17.80430549328054"
"2022-02-05","17.512226256399227"
"2022-02-04","16.294181614379816"
"2022-02-03","15.799723079422726"
"2022-02-02","16.9874917882957"
"2022-02-01","17.22605984131808"
"2022-01-31","17.76044644270453"
"2022-01-30","16.227722162768824"
"2022-01-29","16.1483350751354"
"2022-01-28","15.191199745856608"
"2022-01-27","15.231972919360851"
"2022-01-26","15.488567191154186"
"2022-01-25","15.57031774535043"
"2022-01-24","16.645379521490106"
"2022-01-23","15.850821116225132"
"2022-01-22","17.443765176857"
"2022-01-21","20.194753581977793"
"2022-01-20","21.558242336868936"
"2022-01-19","23.012247400535106"
"2022-01-18","23.80712224717454"
"2022-01-17","25.49299563884753"
"2022-01-16","25.186160206489316"
"2022-01-15","25.735684796580667"
"2022-01-14","24.851852728871066"
"2022-01-13","26.73283587826691"
"2022-01-12","26.6470098329706"
"2022-01-11","27.984819733966113"
"2022-01-10","27.554549519501574"
"2022-01-09","25.358442373640184"
"2022-01-08","25.97917462795843"
"2022-01-07","25.456400700242245"
"2022-01-06","25.303478662707604"
"2022-01-05","23.45927678063555"
"2022-01-04","23.723654727407396"
"2022-01-03","21.832678231308776"
"2022-01-02","20.707007526856543"
"2022-01-01","19.524250431525072"
"2021-12-31","19.946894701219538"
"2021-12-30","19.707095969515887"
"2021-12-29","20.376697384198813"
"2021-12-28","23.005523337154905"
"2021-12-27","23.001597030523712"
"2021-12-26","22.12285288940254"
"2021-12-25","21.442968972433505"
"2021-12-24","22.16591400277247"
"2021-12-23","19.91687192284645"
"2021-12-22","19.443169886598575"
"2021-12-21","18.783756904165422"
"2021-12-20","18.866403107752472"
"2021-12-19","19.528841705001003"
"2021-12-18","18.265925672424963"
"2021-12-17","18.777455604360068"
"2021-12-16","19.685400103145064"
"2021-12-15","18.471821271936264"
"2021-12-14","17.790761309473957"
"2021-12-13","20.453799988522054"
"2021-12-12","19.941461684714348"
"2021-12-11","18.53456053068844"
"2021-12-10","20.281126567594065"
"2021-12-09","22.345489834275508"
"2021-12-08","21.062774535483175"
"2021-12-07","19.88240085338289"
"2021-12-06","19.504118328793446"
"2021-12-05","20.68742523053387"
"2021-12-04","23.29813170915297"
"2021-12-03","24.5542796525239"
"2021-12-02","25.358183498449392"
"2021-12-01","25.34725784167672"
"2021-11-30","25.017546904423444"
"2021-11-29","24.805270411168085"
"2021-11-28","24.092879386735703"
"2021-11-27","23.864410330832488"
"2021-11-26","26.39498291314576"
"2021-11-25","25.609086625416396"
"2021-11-24","26.92592245386211"
"2021-11-23","26.763639737560297"
"2021-11-22","29.03921545355452"
"2021-11-21","28.35754382455132"
"2021-11-20","28.302296086887186"
"2021-11-19","26.552862396739076"
"2021-11-18","29.20386207125259"
"2021-11-17","29.19250130583177"
"2021-11-16","32.0314035065946"
"2021-11-15","33.739978679515886"
"2021-11-14","34.01460626109331"
"2021-11-13","34.28926556130173"
"2021-11-12","34.78139348982495"
"2021-11-11","34.33446449594266"
"2021-11-10","33.82016439715024"
"2021-11-09","34.468590971697616"
"2021-11-08","32.32200110764628"
"2021-11-07","32.07283757319106"
"2021-11-06","32.87678791594367"
"2021-11-05","31.010872032161636"
"2021-11-04","31.982557266842417"
"2021-11-03","32.26748234837968"
"2021-11-02","31.594697416653172"
"2021-11-01","30.00068102469428"
"2021-10-31","29.777827136814658"
"2021-10-30","30.93020788546232"
"2021-10-29","30.205348144899162"
"2021-10-28","28.89997533494561"
"2021-10-27","32.485488808326586"
"2021-10-26","32.44135747857158"
"2021-10-25","29.735110865706215"
"2021-10-24","31.420816053004703"
"2021-10-23","28.66299579683881"
"2021-10-22","28.263374887528045"
"2021-10-21","27.466174187500172"
"2021-10-20","25.921012817108913"
"2021-10-19","25.71031530736006"
"2021-10-18","26.526466190454244"
"2021-10-17","27.22365389055171"
"2021-10-16","26.976978584472644"
"2021-10-15","26.688513406440038"
"2021-10-14","25.536803018768882"
"2021-10-13","24.629747057315026"
"2021-10-12","25.231014926731305"
"2021-10-11","25.577504095393326"
"2021-10-10","27.439273388055284"
"2021-10-09","26.399038227900807"
"2021-10-08","26.895363737859313"
