"Date","Price (Open)"
"2022-02-17","170.5235499177627"
"2022-02-16","172.39337571192056"
"2022-02-15","161.10677395031362"
"2022-02-14","158.2772209319062"
"2022-02-13","162.4746624205802"
"2022-02-12","163.70472312564306"
"2022-02-11","175.42955691063926"
"2022-02-10","188.1376979750787"
"2022-02-09","184.15679512386617"
"2022-02-08","181.90409990555835"
"2022-02-07","173.83492455621627"
"2022-02-06","166.33985296406112"
"2022-02-05","166.8697769309182"
"2022-02-04","152.9595815660435"
"2022-02-03","151.40617413940964"
"2022-02-02","163.6890135447972"
"2022-02-01","157.88378908272688"
"2022-01-31","149.02387859401165"
"2022-01-30","154.04244133042815"
"2022-01-29","149.08097821748765"
"2022-01-28","144.3050370550985"
"2022-01-27","146.28542186422794"
"2022-01-26","151.9754675944727"
"2022-01-25","152.00498579185793"
"2022-01-24","158.52580074715357"
"2022-01-23","146.88657921004574"
"2022-01-22","171.40361560558864"
"2022-01-21","197.96006764511637"
"2022-01-20","210.43916929794517"
"2022-01-19","232.47519918028738"
"2022-01-18","226.6655907626701"
"2022-01-17","242.2574042851768"
"2022-01-16","238.83279485385395"
"2022-01-15","223.9896526836283"
"2022-01-14","209.11854505684067"
"2022-01-13","218.56736167005226"
"2022-01-12","213.3389572042633"
"2022-01-11","199.83954280574204"
"2022-01-10","209.27212108842528"
"2022-01-09","211.51140440065709"
"2022-01-08","211.3451708744547"
"2022-01-07","221.12087472361102"
"2022-01-06","230.50299824787083"
"2022-01-05","252.2964932001477"
"2022-01-04","266.35629502991094"
"2022-01-03","265.52199337462935"
"2022-01-02","266.2195790263177"
"2022-01-01","253.82822963177665"
"2021-12-31","262.964328399397"
"2021-12-30","235.54359295735796"
"2021-12-29","252.58689451061497"
"2021-12-28","277.1265538934123"
"2021-12-27","268.3241357356394"
"2021-12-26","263.9003281942967"
"2021-12-25","269.9958529903764"
"2021-12-24","246.8191026747996"
"2021-12-23","206.6097260346581"
"2021-12-22","186.04212996630875"
"2021-12-21","180.70881338471648"
"2021-12-20","183.35916954195997"
"2021-12-19","193.23608064026521"
"2021-12-18","186.72851240911046"
"2021-12-17","174.14954761140737"
"2021-12-16","173.03384493145046"
"2021-12-15","169.4640253867484"
"2021-12-14","162.34594063122523"
"2021-12-13","179.94739812005585"
"2021-12-12","180.9596615993618"
"2021-12-11","166.9817973116745"
"2021-12-10","176.93633616754792"
"2021-12-09","202.73045257331654"
"2021-12-08","187.05612681898825"
"2021-12-07","185.30575691083237"
"2021-12-06","191.90546838642433"
"2021-12-05","203.182487521238"
"2021-12-04","225.63406869335824"
"2021-12-03","244.72262575787187"
"2021-12-02","250.78724628012682"
"2021-12-01","257.1016315293047"
"2021-11-30","249.86147426289435"
"2021-11-29","238.86748280410296"
"2021-11-28","232.95316776460794"
"2021-11-27","232.56790790243036"
"2021-11-26","263.149460743059"
"2021-11-25","254.4524392066377"
"2021-11-24","269.8990427784795"
"2021-11-23","263.3590808491031"
"2021-11-22","267.1299972564984"
"2021-11-21","274.3936281150759"
"2021-11-20","279.4732815318453"
"2021-11-19","262.811145756946"
"2021-11-18","284.24877822824914"
"2021-11-17","278.3728647655417"
"2021-11-16","301.68587719030216"
"2021-11-15","315.5233476233297"
"2021-11-14","312.5401041988962"
"2021-11-13","309.61895831838683"
"2021-11-12","312.4389449753213"
"2021-11-11","312.61297342829573"
"2021-11-10","336.1818552721943"
"2021-11-09","332.18620740540166"
"2021-11-08","320.07660909210153"
"2021-11-07","318.41939310980825"
"2021-11-06","327.2272146714253"
"2021-11-05","342.99708039405493"
"2021-11-04","324.7446511865258"
"2021-11-03","324.81536361792496"
"2021-11-02","323.99865739953714"
"2021-11-01","314.4110023020693"
"2021-10-31","318.4739677461153"
"2021-10-30","327.8673383658998"
"2021-10-29","339.31737682260723"
"2021-10-28","324.78724921214075"
"2021-10-27","328.97118484947106"
"2021-10-26","313.0346843566898"
