"Date","Price (Open)"
"2022-02-17","56.08581126641161"
"2022-02-16","56.871591888996356"
"2022-02-15","53.831827484802105"
"2022-02-14","51.70294002128573"
"2022-02-13","52.16363629826186"
"2022-02-12","50.3710193466551"
"2022-02-11","52.24489980900058"
"2022-02-10","57.51124959668898"
"2022-02-09","57.28610152817036"
"2022-02-08","59.52208352517992"
"2022-02-07","56.15858445864135"
"2022-02-06","55.529961185215136"
"2022-02-05","54.00350612652376"
"2022-02-04","51.156386271344104"
"2022-02-03","47.63183670336248"
"2022-02-02","52.12664917853937"
"2022-02-01","52.22299398674967"
"2022-01-31","46.321526746630035"
"2022-01-30","50.94768281173185"
"2022-01-29","50.55192312695502"
"2022-01-28","54.128001591796306"
"2022-01-27","58.729638831831096"
"2022-01-26","62.79980258272938"
"2022-01-25","65.9841954400166"
"2022-01-24","69.80313028652988"
"2022-01-23","62.77146563139985"
"2022-01-22","65.08781394794475"
"2022-01-21","77.36283417073095"
"2022-01-20","81.1954957199364"
"2022-01-19","80.71534009921444"
"2022-01-18","77.13180052819499"
"2022-01-17","87.11456309699773"
"2022-01-16","87.37292723955431"
"2022-01-15","81.51545077430634"
"2022-01-14","78.22308497211968"
"2022-01-13","81.96786182121849"
"2022-01-12","73.66953822088009"
"2022-01-11","69.4622897844959"
"2022-01-10","74.46010001987368"
"2022-01-09","66.96272515278466"
"2022-01-08","68.74437368693336"
"2022-01-07","78.42837194910517"
"2022-01-06","78.47407375527156"
"2022-01-05","84.50327532383562"
"2022-01-04","88.76766274788889"
"2022-01-03","89.43673283635741"
"2022-01-02","91.59368140289395"
"2022-01-01","85.50356163452486"
"2021-12-31","84.74355055865318"
"2021-12-30","84.16728872031734"
"2021-12-29","85.30216021001992"
"2021-12-28","90.9356246545462"
"2021-12-27","99.69967164591534"
"2021-12-26","98.31994143239442"
"2021-12-25","95.93556100965306"
"2021-12-24","93.93943051708115"
"2021-12-23","85.42279198553177"
"2021-12-22","87.49333246001297"
"2021-12-21","82.07321743846069"
"2021-12-20","78.21918229722921"
"2021-12-19","74.15757082671809"
"2021-12-18","65.64495997110409"
"2021-12-17","64.3120100252881"
"2021-12-16","61.60754957182687"
"2021-12-15","60.28103027018748"
"2021-12-14","52.86028886837263"
"2021-12-13","61.99206594450208"
"2021-12-12","60.1037522091981"
"2021-12-11","60.89584316564705"
"2021-12-10","66.56678536713108"
"2021-12-09","75.19083717930985"
"2021-12-08","68.80808202327157"
"2021-12-07","67.32697701015462"
"2021-12-06","68.23169049139544"
"2021-12-05","75.33521726084773"
"2021-12-04","63.47208781775534"
"2021-12-03","66.31770124466503"
"2021-12-02","64.22237353204767"
"2021-12-01","59.69960613959924"
"2021-11-30","51.685088825949094"
"2021-11-29","50.15957872356821"
"2021-11-28","43.87739251134709"
"2021-11-27","40.80648873159269"
"2021-11-26","43.6006108072684"
"2021-11-25","38.578712091950756"
"2021-11-24","42.71179990917584"
"2021-11-23","41.10504566786441"
"2021-11-22","43.610263577980945"
"2021-11-21","45.21352817727178"
"2021-11-20","42.433406927389896"
"2021-11-19","40.30340728076402"
"2021-11-18","43.20513534375916"
"2021-11-17","43.25574784213281"
"2021-11-16","48.13084343414904"
"2021-11-15","51.111187709963936"
"2021-11-14","52.129921981415535"
"2021-11-13","49.60837917886678"
"2021-11-12","50.51420435230971"
"2021-11-11","48.761614618919495"
"2021-11-10","50.23592092719192"
"2021-11-09","54.13632848853138"
"2021-11-08","50.61867847146354"
"2021-11-07","51.15167439055552"
"2021-11-06","49.919187720023984"
"2021-11-05","51.968043675661015"
"2021-11-04","48.048851991251645"
"2021-11-03","44.74655856953012"
"2021-11-02","44.07496335744596"
"2021-11-01","42.95141011891539"
"2021-10-31","43.364727357063"
"2021-10-30","45.61755311205569"
"2021-10-29","42.956205535001985"
"2021-10-28","39.884565301519835"
"2021-10-27","43.8874764588874"
"2021-10-26","42.852555390265145"
"2021-10-25","41.43840691640786"
"2021-10-24","43.16427978593022"
"2021-10-23","43.66838349151089"
"2021-10-22","40.88265873328122"
"2021-10-21","42.61037205739047"
"2021-10-20","37.74518834044087"
"2021-10-19","35.80640725995263"
